Longitude,Latitude,Speed,Acceleration,ActionVehicleAhead,ActionId,action_accelerate,action_decelerate,action_stop,ActionParam,ActionDuration,StartTime,EndTime,y_fuel,y_travel
1.4692846309980063,43.5649976358028,5.739430050406561,0.6759148413352962,0,3,0,0,1,0.0,16,31,47,6.584177682165405,-28.0
1.4685763082002907,43.56611114628128,6.502700680326303,-3.3174466986265827,0,3,0,0,1,0.0,19,68,87,4.337410088426026,-32.0
1.4692153469323137,43.565470355382,12.968763848571529,0.6677293533676902,1,3,0,0,1,0.0,6,40,46,-15.687762300828966,-10.0
1.4699703767694758,43.564887605323335,13.976631304272136,0.3649276973730302,1,3,0,0,1,0.0,11,34,45,15.547437716433139,-14.0
1.4683538630165849,43.566339803288265,11.963283454848696,2.779975161509117,3,2,0,1,0,4.163244657677163,10,56,66,11.99409584786644,-11.0
1.469500850406931,43.56527861035428,14.247387869621509,-0.0552143460873235,2,1,1,0,0,8.920545396208887,13,41,54,-58.979250144579794,7.0
1.4680438652024208,43.56424390655828,4.395584908982274,4.395584908982274,2,2,0,1,0,12.328725039284803,20,13,33,21.082790150943126,-11.0
1.4699831648842874,43.56495600350151,9.504163336215065,-3.4815382330941773,2,2,0,1,0,5.031162739231825,5,50,55,5.1468899677819575,-28.0
1.4686056508763192,43.566080498204144,10.825544864544,-0.3357912365781832,0,2,0,1,0,10.440956801356474,10,57,67,15.222893130081735,-25.0
1.4698774264623704,43.56478352566776,17.26793428750387,4.892165290902771,1,2,0,1,0,9.482343050403792,6,35,41,-7.1991926977389085,-14.0
1.4681059405046892,43.56430967071105,5.025624152652009,0.6589275627412619,3,3,0,0,1,0.0,18,26,44,-16.850342353192595,-34.0
1.4695302238920336,43.56481509350463,14.957359908552842,1.7840255873398014,0,2,0,1,0,14.072714425248089,17,38,55,15.970524532082694,-19.0
1.4674428505745558,43.56720587682953,14.12149318679714,-0.5557382491539595,1,3,0,0,1,0.0,16,69,85,-11.458548090096855,-27.0
1.468815837275222,43.56586107168768,12.11689767678974,-2.1378654405343323,1,1,1,0,0,3.497551995755371,17,46,63,-21.105100499534483,7.0
1.4688802048219136,43.56480059476079,9.218264197415174,-1.674047908979169,1,2,0,1,0,6.305719543028644,19,20,39,24.816707730638097,-7.0
1.4690537767830052,43.56488112244315,6.714375584746602,0.0391893908227807,2,1,1,0,0,8.674580870395769,14,38,52,-114.55357059262101,-46.0
1.468926588831393,43.56575235549284,17.473938155857848,3.190064172958955,0,1,1,0,0,3.191018041982528,17,38,55,9.459044983778469,20.0
1.469513035820995,43.56527253445953,10.666297022459842,1.206488067974414,3,3,0,0,1,0.0,16,62,78,16.03488918452346,-35.0
1.4682230970240089,43.56647767724152,5.275785585512232,-2.7374460820334576,1,2,0,1,0,7.73804828909158,15,54,69,7.826103435106343,-17.0
1.4685944124405017,43.56465891089332,8.369403091262686,-4.0,3,3,0,0,1,0.0,15,22,37,-6.749998942251812,-17.0
1.467687966344899,43.56723806860086,18.163569297752744,0.6501906731944018,1,1,1,0,0,8.565226106789185,5,60,65,-47.16102316390362,-3.0
1.46861695847867,43.56467009092251,12.118007143801808,-3.4188564987685552,3,2,0,1,0,2.273788036240649,9,19,28,4.01539751330248,-14.0
1.4676685786469523,43.567247263191724,15.95622403471172,1.025041397660971,1,1,1,0,0,8.784808705268741,14,57,71,-50.9518558837609,8.0
1.468406482992452,43.56628675635604,14.615361791097296,1.8969673606754447,3,1,1,0,0,4.498987440112357,19,48,67,-108.23730198761974,7.0
1.4680415601709318,43.56670859351574,8.880607554690695,3.593225937688453,1,1,1,0,0,6.94077886785266,8,68,76,-35.82625282903833,-16.0
1.4680612961485642,43.56426237336321,6.883536400273442,6.883536400273442,0,2,0,1,0,14.47770781548014,6,13,19,19.669162312492904,-1.0
1.4688801573292412,43.56480057124149,3.745896084558203,-0.3996441137917621,2,3,0,0,1,0.0,5,47,52,-16.305730864284413,-40.0
1.4690205116595252,43.56486939476368,13.152192827264964,-4.0,0,1,1,0,0,6.232722623412627,18,20,38,-14.139330385950773,18.0
1.4681474069411005,43.56435360121039,4.181824342408191,0.268224300289253,4,2,0,1,0,3.99298549113712,16,32,48,-10.37014754467443,-33.0
1.4699512224179287,43.56506841436141,8.272058043853464,-4.0,1,3,0,0,1,0.0,7,56,63,6.19865282326538,-32.0
1.4683403739003238,43.564526861354615,15.28171457031088,3.1749101744312043,2,3,0,0,1,0.0,13,18,31,-6.6237233382250125,-18.0
1.469763036793999,43.56520216759943,8.237292769897605,-2.2300805033763265,1,3,0,0,1,0.0,11,32,43,10.908845379661157,-10.0
1.4673628780366368,43.5669070918698,15.344853041840988,0.0408056331104873,1,3,0,0,1,0.0,10,70,80,-22.35712765504999,-19.0
1.4681807491707826,43.56438892468123,4.702828306286005,0.5249135337098103,4,1,1,0,0,4.017706093822586,7,34,41,-44.87653404986684,-33.0
1.46835409450785,43.56633957348559,13.907752214514373,-3.7973314126779343,1,1,1,0,0,7.729646142787927,8,43,51,-8.75533767255061,11.0
1.4684661785590167,43.56459517485247,5.992012536099091,-1.5499263832758992,4,3,0,0,1,0.0,19,31,50,2.9665075296531724,-31.0
1.4682582671000737,43.56447104863805,15.59426682343148,3.0746067785043287,0,3,0,0,1,0.0,8,15,23,-7.463608635328186,-4.0
1.4692883186105532,43.56499804447972,3.656285797578994,-2.013149542261756,0,2,0,1,0,7.556417985583153,14,24,38,11.004637863513723,-7.0
1.4676909704431618,43.56723664391056,18.234997540996893,0.6323336123833663,1,1,1,0,0,5.477376850828902,9,60,69,1.973285236432159,3.0
1.4693946070148118,43.56531779926812,17.22793323028274,1.3890053456025306,3,3,0,0,1,0.0,15,51,66,8.600059514296532,-32.0
1.468897792824296,43.56578047738047,16.737594796444338,-0.9243538828529374,1,2,0,1,0,8.062492341932547,9,44,53,-16.46815327500258,-36.0
1.4683109063643232,43.56450973606938,8.894775723037213,3.505238068874231,2,3,0,0,1,0.0,6,31,37,-8.082786595717188,-33.0
1.4683113236900325,43.566382991296535,6.431810457143969,1.610662108169875,2,2,0,1,0,10.532156793995714,14,62,76,-15.706634466507268,-28.0
1.469413224383727,43.56494962451875,11.036761790835907,7.795355108100921,2,2,0,1,0,9.877229237687889,10,49,59,-1.318673413386714,-33.0
1.4690459845597554,43.56563575447494,9.227817649280055,-2.1185973707981614,1,2,0,1,0,4.11694825801851,11,64,75,8.228762321140326,-34.0
1.4680395248582343,43.5642393082808,3.77607924402126,3.77607924402126,3,3,0,0,1,0.0,16,16,32,-9.968908368594887,-27.0
1.4687996620528738,43.5647606888447,6.078575630770892,0.3555647674497972,3,2,0,1,0,6.333199805344865,13,33,46,8.133692779685894,-28.0
1.468428114799112,43.564574772233655,8.278155326985269,-3.8554303186635153,4,1,1,0,0,3.159855663272364,17,21,38,-126.49830850158018,-27.0
1.4693068397200706,43.56538100314254,17.9101470334176,1.8857912855092456,2,1,1,0,0,8.010717771594958,6,40,46,-65.59201520605517,-8.0
1.468563903823502,43.56612411958452,7.152558651506173,0.7766626046885525,0,3,0,0,1,0.0,10,62,72,-7.249805907701258,-30.0
1.4688324437282403,43.56584429651639,12.569938579232076,-4.0,1,1,1,0,0,9.550619899420091,15,42,57,-42.587076264943256,10.0
1.469332578504867,43.56500294953977,3.361103742877602,-0.1118966551741436,0,2,0,1,0,13.423291461099716,9,36,45,3.016687856752309,-30.0
1.4690408004078466,43.56564081729296,16.29082018317096,2.0069462002720684,0,3,0,0,1,0.0,13,39,52,-15.853601846504171,-13.0
1.4692806993612073,43.56499720008196,4.678493787952949,-0.7212580073029837,0,2,0,1,0,4.891342254327904,9,56,65,12.536510790325702,-32.0
1.4679777564379268,43.56684229965909,8.71450124341888,1.9077748936300551,1,1,1,0,0,8.963266170351709,18,66,84,-58.643015590289785,-12.0
1.4680831856273535,43.5666365238411,3.7951015553680154,-2.135398859509489,0,1,1,0,0,7.884798148104962,6,63,69,-23.460821178680984,-13.0
1.4685259706807612,43.564624972245554,8.196268915612594,0.9609571213715088,5,1,1,0,0,3.5993206015867347,20,38,58,-100.89754799923115,-19.0
1.469542308419695,43.56480985657993,16.10909719060548,2.733571925721371,0,1,1,0,0,8.792423694907862,13,26,39,-101.97098561642741,10.0
1.468774904099059,43.56474841205593,6.195770321774679,-4.0,4,2,0,1,0,10.680031224752922,17,34,51,6.278860502844269,-28.0
1.468440617561327,43.566252007403726,12.474983909304152,1.65742097987696,3,3,0,0,1,0.0,20,51,71,8.361916375380563,-28.0
1.4690187053857642,43.56486875795819,4.897856069872441,0.4420217295049475,2,2,0,1,0,4.799076011358816,15,37,52,-11.435176465341677,-29.0
1.4691691503253328,43.56496416860114,4.865187113342872,-1.1694246121942289,0,2,0,1,0,5.5065769857340126,14,36,50,5.323790842674149,-24.0
1.4689343375125874,43.564827402308765,8.753396817066802,4.514270617044206,2,1,1,0,0,4.074706521809965,13,33,46,-103.10695853493101,-31.0
1.4689081724241926,43.56481444486064,7.556301331601328,1.735576512077011,2,2,0,1,0,7.631467322156311,15,55,70,12.25205983312428,-38.0
1.468961113388659,43.564840662218685,3.828836540028981,-2.8694991249166804,2,2,0,1,0,5.787533878941755,19,37,56,-6.975189564624277,-31.0
1.468035672499336,43.5667279938518,10.344687959883665,7.303620297461748,0,1,1,0,0,8.854829992193972,13,51,64,-58.15718714161814,7.0
1.469155021496391,43.56495067899491,3.637333447445498,-1.581294014989577,1,1,1,0,0,8.099709478563504,9,32,41,-49.25750070653428,-11.0
1.468273011492959,43.56642410846426,11.45040914520174,-2.45734306931263,0,3,0,0,1,0.0,10,44,54,-9.206074326818896,-8.0
1.4684992872395035,43.5646117430753,12.047605487323551,-2.920470420921042,3,1,1,0,0,8.244239316833706,18,19,37,-130.48628563871117,9.0
1.4681674024953484,43.56437478493403,7.808229826233107,1.4675787344841265,3,2,0,1,0,10.679002941461022,7,25,32,-10.004553213449428,-31.0
1.4695504724020791,43.56480631865297,15.911204775462837,3.062487944607465,0,1,1,0,0,4.034206010850803,14,48,62,-70.61518394899439,-25.0
1.4683574072394685,43.564536760402845,4.790766326182682,1.0558711141707402,2,1,1,0,0,4.558568937245617,11,28,39,-70.45162915045832,-13.0
1.4682430233993138,43.56645629204263,7.756992347993574,-3.8446303686809458,1,1,1,0,0,8.23115231500471,14,45,59,-81.1257377372375,5.0
1.468508809497478,43.564616462408885,12.369403091262686,-0.0983666947758834,4,1,1,0,0,8.834732935138476,11,21,32,-79.81724036104002,-4.0
1.4682535724745218,43.56446607507089,10.022867006147488,3.207422498801214,2,2,0,1,0,6.8403585699312766,18,35,53,3.788483089759684,-31.0
1.4689343375125874,43.564827402308765,8.753396817066802,4.514270617044206,2,2,0,1,0,12.47082849153826,10,34,44,17.565403771498996,-23.0
1.469826286871546,43.564765697306456,15.689351578523336,-0.5228896643015766,1,2,0,1,0,2.6010923498636567,6,41,47,-0.6647566012637981,-26.0
1.4681112159073688,43.566604109638334,3.840306179366257,1.359931234477278,0,1,1,0,0,7.803473617718172,16,52,68,-49.96912093778537,-8.0
1.4681263238306583,43.56433126528653,8.147986656404562,0.1309277344266846,1,1,1,0,0,6.225579408820202,14,17,31,-72.1075560622318,7.0
1.4684319525228906,43.56626082840787,14.681867237956142,-3.9551249926765255,2,2,0,1,0,12.589480824840225,15,45,60,25.56108222012286,0.0
1.468235003233492,43.566464899372576,7.493462685227408,-0.647273941995758,1,3,0,0,1,0.0,8,60,68,-13.076054387951705,-30.0
1.4687567972898472,43.56592270736598,12.284150964140183,0.7701546525110015,1,1,1,0,0,8.196340368538394,6,64,70,-68.30776929195287,-21.0
1.4682886263196029,43.56640735042975,9.631016878494194,1.6378801099687532,1,2,0,1,0,5.953777908345132,6,56,62,2.8959891027792763,-29.0
1.4697525561325877,43.56520509236199,7.995279064910333,0.1225150728132593,0,2,0,1,0,8.16531311838316,15,56,71,0.3835281084520684,-26.0
1.4688453721542791,43.56583167078602,12.849809289925032,-2.8295965533322534,1,2,0,1,0,4.165006349043166,8,61,69,18.829889626049525,-27.0
1.4675928403260785,43.56727483423108,13.849023335300547,1.0707878338471524,1,2,0,1,0,13.73304573433498,12,62,74,17.207329357598123,-8.0
1.4680464744716328,43.564246670887904,3.4797806170224703,2.1915503623153887,4,1,1,0,0,6.761442224177219,6,30,36,-45.269366975351936,-27.0
1.469279421285656,43.56499705844012,8.426232934669677,5.094642883371286,0,1,1,0,0,6.035653919220433,17,32,49,-108.44958804869032,0.0
1.4693385232723448,43.56500360836153,3.64372435769926,0.2826157609604873,0,1,1,0,0,6.279400236350135,7,28,35,-42.60047831947173,-3.0
1.4674453768095743,43.56721405243994,14.096492796027617,3.2758156795521263,1,2,0,1,0,10.44247614467033,20,67,87,14.753743561149022,-14.0
1.4680482359286924,43.56668904326046,7.055399611731449,0.5630728423076103,1,1,1,0,0,8.005395567525568,7,55,62,-41.23458665932584,-2.0
1.4684715736726537,43.5662204940733,6.159855655178231,-2.4214394936233186,3,3,0,0,1,0.0,11,55,66,12.239974765558173,-27.0
1.468207769621692,43.566494126760496,6.448398241397272,1.756068887043651,1,3,0,0,1,0.0,18,57,75,1.1588296099496656,-27.0
1.4691813144865689,43.56497340356045,4.69740522254173,-0.9520457224430254,0,2,0,1,0,11.576966114505884,12,48,60,-13.535814267668757,-30.0
1.4681083849640697,43.56660738334177,7.251801530974154,0.3261527403640318,0,2,0,1,0,10.912712747021834,16,55,71,15.239930431284826,-11.0
1.4685726493716218,43.56611497292276,13.927217042477803,-3.144745148019865,0,3,0,0,1,0.0,11,42,53,0.19093541108848877,-10.0
1.469192570841435,43.565492598554144,15.899631426441443,1.0678623107404557,3,1,1,0,0,8.421629663003099,9,42,51,-56.50275159304941,1.0
1.468609874731045,43.56466657826613,6.823474440511719,-2.7493448259934983,3,1,1,0,0,6.102952313301795,5,23,28,-33.11029485569981,-29.0
1.4679625202550235,43.56686761161695,6.442471305614869,0.3848896169305655,0,3,0,0,1,0.0,17,59,76,-6.991593346485723,-30.0
1.4687355139634417,43.56594492637468,15.7029959321799,-1.624393219543741,1,3,0,0,1,0.0,14,58,72,-8.862607287880325,-31.0
1.4687296047250922,43.56595109539815,16.786575637695933,0.2590047228146268,0,3,0,0,1,0.0,10,48,58,-9.039432426656626,-15.0
1.4690205116595252,43.56486939476368,13.152192827264964,-4.0,0,1,1,0,0,5.628235737651824,14,20,34,-22.41123007075963,17.0
1.4680919906140877,43.566626341763126,5.021965996497351,-3.3086348268201933,0,3,0,0,1,0.0,20,55,75,5.194306711857964,-31.0
1.4692943460927783,43.56499871247067,3.811790256949264,-3.143187232020689,0,2,0,1,0,2.562431674106429,8,27,35,10.961809597449697,-10.0
1.4687945319280318,43.56475814495766,7.324513503613738,-2.7308847305410806,3,3,0,0,1,0.0,14,34,48,-10.915923964707705,-28.0
1.4687908811935462,43.56475633465911,5.71411322768619,-3.1429790736136054,3,2,0,1,0,7.80097812243943,14,27,41,9.26432410623005,-26.0
1.4698734959895696,43.56512761949725,12.445453978934454,-1.6627232702206065,0,1,1,0,0,5.256784619428197,13,32,45,-52.73652779432674,10.0
1.467687966344899,43.56723806860086,18.163569297752744,0.6501906731944018,1,1,1,0,0,4.812278400297152,9,60,69,3.483028081443597,4.0
1.4681970303729728,43.56650565222119,6.690325589553741,0.6708382781626074,1,1,1,0,0,9.442841945894324,5,59,64,-33.3641410172577,-14.0
1.468572193688931,43.564647893149214,4.577869602669841,-3.623187421379781,4,1,1,0,0,6.43859238541758,16,39,55,-130.9986046922327,-37.0
1.4688982638693615,43.56480953795334,9.302286861006316,1.1152663368568856,2,2,0,1,0,10.302606953626906,19,34,53,20.22703260172403,-29.0
1.468879053129215,43.5648000244199,6.402236362900522,-1.5535755054026996,2,3,0,0,1,0.0,11,28,39,2.5116557555037433,-29.0
1.4691244870904454,43.5649215260138,10.340651383662037,-2.8115414436029305,0,2,0,1,0,12.586412191804731,13,21,34,33.88450429090828,-1.0
1.4689380869473112,43.56482925909904,7.749680946917705,-2.166228263483692,1,1,1,0,0,7.778471129238397,6,21,27,-24.68528460333354,0.0
1.4687013761722316,43.56598056492777,18.66224419133179,1.183449599193409,0,2,0,1,0,5.610265854119023,13,43,56,16.644589984086313,-2.0
1.468134171999535,43.56657756319228,5.129172174112832,-1.2816666902348866,1,1,1,0,0,7.30595168652767,9,66,75,-53.040470137323425,-14.0
1.4673456486359375,43.56689825439875,15.967491148640892,3.7249072878539735,1,1,1,0,0,5.341045275543501,13,65,78,-49.92509396629402,3.0
1.4682496086811592,43.566449224643605,2.227461224166014,-2.195894741813788,2,1,1,0,0,5.040738531431547,15,70,85,-59.65456254617686,-9.0
1.4682274022470094,43.5664730568318,3.4616398099509498,-0.8093253381967198,2,2,0,1,0,7.287350488493737,17,69,86,18.505157692888986,-29.0
1.4680504729890729,43.56425090702367,5.338726813782134,5.338726813782134,3,1,1,0,0,6.105868599977093,13,18,31,-74.0158168973572,-29.0
1.4691194851294216,43.56491675034598,4.489999201445984,-0.4640019431932165,1,1,1,0,0,5.228467555701439,18,45,63,-135.11411771153794,-25.0
1.4695912195363257,43.565233778410686,13.322465070829216,2.142562703069377,3,1,1,0,0,3.55596792856843,8,53,61,-38.984429165158886,-27.0
1.4674536225779578,43.567107089759965,10.436113749181816,-4.0,2,1,1,0,0,7.906060345296835,15,69,84,-140.41548648762716,-35.0
1.4694944789808095,43.56484154086028,16.373854465022685,7.233951293511646,0,2,0,1,0,14.59580302526208,20,40,60,-18.61909200825656,-29.0
1.4691408787080735,43.56493717605317,10.4041054987194,1.660420793186253,1,1,1,0,0,4.865425154455057,9,23,32,-58.682687351806436,0.0
1.468099759143724,43.566617358239625,5.457077652708215,0.0705276824263929,0,1,1,0,0,6.347836851481169,6,64,70,-40.84198287708074,-17.0
1.4687559317012484,43.565923611009,9.439011788763532,-4.0,1,1,1,0,0,3.259161675988616,15,60,75,-60.2052478986186,-4.0
1.469062763540146,43.56561936819519,16.13238724590484,6.228079787758533,1,3,0,0,1,0.0,19,53,72,4.295631405971828,-26.0
1.469201536090214,43.56498002850684,3.943676224933777,-2.11932055976352,0,3,0,0,1,0.0,12,48,60,4.127628810372495,-31.0
1.4684545564851963,43.56623781758036,17.705083627192305,3.51234876527451,1,3,0,0,1,0.0,8,42,50,-0.06440032861041255,-4.0
1.469189654938874,43.56497613603721,3.141569162969231,-3.0052301142868747,0,1,1,0,0,5.059676715973582,18,52,70,-119.78876373839597,-18.0
1.4688493047543183,43.56478529243193,4.3842368348152085,-4.0,2,2,0,1,0,8.14737507427849,5,31,36,-9.446334850064508,-26.0
1.4680906024652791,43.56662794701732,4.324921411440363,-2.711749771630733,0,2,0,1,0,11.50091222123302,6,66,72,-3.11276779518908,-30.0
1.4691108098907284,43.56490846758061,4.57460724196721,0.1194571917448881,1,1,1,0,0,6.786159388615938,14,39,53,-123.28404730088768,-40.0
1.4686740439337165,43.564698398166136,8.557198157356089,0.7423148958096082,3,3,0,0,1,0.0,11,31,42,15.73435120668137,-29.0
1.4693766940825634,43.56532339531781,8.829727084281727,-2.635004226428764,1,2,0,1,0,5.689289265070616,11,51,62,15.693442954506317,-26.0
1.4690369774794856,43.56487519982007,5.452066755910517,-0.2063341090689192,1,2,0,1,0,5.007231980282277,17,45,62,14.849371058480436,-33.0
1.4693268508091692,43.565002314774425,4.658558991030988,-1.1889157150078091,0,1,1,0,0,9.28695164862776,16,49,65,-92.02037626415623,-22.0
1.4699831532733976,43.56495004111768,17.732263776560362,1.327333029507706,1,2,0,1,0,6.353709202395608,19,34,53,13.368057081140607,-11.0
1.468084797664409,43.56663465968335,3.516750671940025,-2.06007302268021,0,2,0,1,0,2.306218243947185,13,48,61,0.8006549073201022,-8.0
1.4673181596728877,43.566884154482985,14.802476855374548,-1.3821004644379116,1,3,0,0,1,0.0,6,65,71,-7.747441483310948,-11.0
1.4681947299397806,43.566508121066576,3.0506618661036087,-0.2142783666987915,2,1,1,0,0,9.574632315607872,11,69,80,-24.132238551017682,-12.0
1.4693773077090782,43.56532320361925,15.359815601495022,4.757847356864465,3,3,0,0,1,0.0,5,64,69,-11.923973147410347,-35.0
1.4680343698613627,43.566732546681045,7.483355461237906,2.187141632888829,1,3,0,0,1,0.0,8,57,65,4.922448679947294,-17.0
1.469509426789083,43.56483023999152,14.3517655138243,3.378698051171785,0,3,0,0,1,0.0,12,33,45,-7.328652491070301,-18.0
1.4699072699402589,43.56511528517353,16.466300228082613,3.827592760881164,1,2,0,1,0,6.543021829170654,17,44,61,24.20881194892354,-25.0
1.4688152799995262,43.56476843334988,7.436382875541184,1.455179417253576,3,2,0,1,0,5.162118666281452,5,34,39,4.911961304799799,-26.0
1.46995440993945,43.56485124980155,14.591284072197976,-1.0636542632710189,1,2,0,1,0,13.018944088000888,9,30,39,22.15078073556916,0.0
1.469327429577012,43.56500237891573,3.7258425691979946,-1.241375440126542,0,1,1,0,0,4.459858798776603,8,29,37,-23.528416483181413,-11.0
1.4680022000430188,43.56680169130803,6.0498012242928425,-2.9263678517183607,3,3,0,0,1,0.0,16,68,84,10.59498878227349,-29.0
1.4680982189000469,43.564301490256334,9.31094827671294,6.468311871467372,1,1,1,0,0,8.293688621804097,18,14,32,-38.49252489453842,18.0
1.4691271995450608,43.56492411575412,6.876036279587264,0.7648424822000823,1,1,1,0,0,4.543098285276418,17,26,43,-114.65694462821665,-2.0
1.4687986070955088,43.56587905940872,7.973530452335611,-4.0,1,2,0,1,0,10.865051598086536,17,58,75,18.802974785954866,-25.0
1.4686187340161598,43.56606683996837,10.304186186333393,1.106230971825708,0,1,1,0,0,7.441321002570227,11,62,73,-93.3456429058981,-25.0
1.4686472154768833,43.56468509461491,6.934276418966553,-0.999896759103022,3,3,0,0,1,0.0,14,28,42,-5.26271794662287,-24.0
1.4682842760149883,43.56449425962229,6.006228425524723,-4.0,2,1,1,0,0,5.567919823771,7,21,28,-37.10204128817512,-15.0
1.467353079229117,43.56690206577119,14.376514964230523,0.2169100467940445,1,1,1,0,0,8.285955124996454,11,65,76,-59.90067095687261,0.0
1.468128838296189,43.56658373109428,6.660141285099121,0.7256138461213482,0,2,0,1,0,2.68144471803237,13,61,74,7.683156490985915,-28.0
1.4696753620162826,43.56476172364575,16.137432817308234,2.17338360263966,0,3,0,0,1,0.0,17,60,77,-6.604254011626559,-35.0
1.4682595858817706,43.5644724457779,8.269945523607817,-3.0949958225262364,1,2,0,1,0,13.275563662581773,20,16,36,17.18142590975677,-20.0
1.4680555678345364,43.56425630463748,5.455164925025497,4.844406240803442,4,2,0,1,0,5.2561813552342045,8,37,45,-4.850596823571861,-32.0
1.4693326534019653,43.56500295784016,4.839842508534975,-3.268549610543369,0,1,1,0,0,9.68149638222177,16,24,40,-99.88266942740846,13.0
1.4692130660407514,43.56547258290586,15.02343091011641,2.107870255721513,2,3,0,0,1,0.0,11,45,56,2.7793577872589523,-16.0
1.4692246213500544,43.56546129796251,7.413763927196467,-3.734839296711407,2,2,0,1,0,8.467487298868754,16,57,73,10.142510805307422,-29.0
1.4699619194373206,43.56486505589452,14.667891513759429,-1.9078824341352492,0,1,1,0,0,9.309757287955044,18,35,53,-98.12471481454322,5.0
1.4687095154342251,43.56597206785328,13.118834140856157,-0.084466228582551,1,1,1,0,0,8.909782331582527,7,65,72,-66.63463733913395,-11.0
1.469149950824919,43.56553422128311,14.284563650731108,-0.4175488713849375,2,3,0,0,1,0.0,14,60,74,-17.3021886939095,-28.0
1.4682796369015163,43.56641699799128,4.649015510468691,-2.0608997469447905,2,2,0,1,0,6.4738211356929085,18,55,73,17.139633025830786,-17.0
1.4684125308590192,43.5662805996385,7.402633727498264,-0.0844941704291235,3,3,0,0,1,0.0,11,68,79,-4.665779661553446,-28.0
1.4681955339012769,43.56650725824796,5.387564422517528,-0.251584806027946,1,1,1,0,0,7.519490228938138,13,58,71,-33.80298395625377,-2.0
1.4680329850271052,43.56423237980607,2.8426364052455666,2.8426364052455666,2,3,0,0,1,0.0,19,13,32,8.524216414943629,-18.0
1.4684847364450944,43.56620691780636,6.241638348793337,-1.5029721640339968,0,1,1,0,0,5.943625307099496,13,63,76,-99.94782132583153,-23.0
1.468505715811744,43.56461492832066,13.520940415007166,-2.1956756266299653,3,3,0,0,1,0.0,8,17,25,-1.1055184469392698,-8.0
1.468184657812354,43.56651918125144,3.452594507292363,-4.0,1,1,1,0,0,5.512392530995857,12,50,62,-82.03763362837611,-16.0
1.4685217666187886,43.56462288754823,7.661958282045374,-4.0,4,1,1,0,0,5.194741464641604,6,20,26,-24.586505149075382,-9.0
1.4688845482588704,43.56480274571599,7.8273374463676575,4.285104270189899,2,3,0,0,1,0.0,14,42,56,-6.233026507618721,-31.0
1.4685346044789662,43.56615476271472,13.661116857020186,-4.0,0,2,0,1,0,8.394433874701324,10,43,53,19.785828967251174,-2.0
1.4699771726792212,43.56499955993878,14.00081269433726,-1.5073031205101888,2,3,0,0,1,0.0,8,39,47,10.428944517808967,-16.0
1.4684417299284775,43.56458207010464,12.235682633559197,5.716461542088661,4,2,0,1,0,11.875408876219266,9,22,31,-19.343434724649736,-27.0
1.469554732919504,43.56480447232333,17.505249663194643,4.229588157327028,0,1,1,0,0,9.153786270677893,14,31,45,-88.05114392451613,-6.0
1.4682717662729892,43.56642544484998,5.682635762574535,-2.566896308258456,2,2,0,1,0,5.23988185318555,9,69,78,-4.106204975729459,-27.0
1.4694684143774912,43.56529475932705,11.70046098986067,-0.8978215961596856,3,1,1,0,0,9.038334776957004,8,50,58,-86.14531378358049,-26.0
1.4687830829870487,43.56589526603784,12.002096175544091,-1.983863632252904,1,3,0,0,1,0.0,19,55,74,-5.4036637670346535,-33.0
1.4682144650288576,43.56648694118503,4.791562137970767,-1.4106400060649174,1,1,1,0,0,9.219060998129002,10,62,72,-41.255483051041196,-5.0
1.468637287412314,43.56468017153647,6.617712929352574,2.0336264503857624,3,3,0,0,1,0.0,13,41,54,-8.358550111290242,-33.0
1.469033327026534,43.56487391284619,3.2809663256927784,-1.7056836691891886,1,2,0,1,0,7.524114608602813,14,35,49,0.7257456956192327,-26.0
1.4691031805741954,43.56490448703567,4.437104481304124,-1.6043374117863314,1,1,1,0,0,6.150320166581377,5,50,55,-38.20587419658949,-37.0
1.469161395306194,43.56552304460445,14.227623251903804,-0.6643811543472111,1,1,1,0,0,4.921070990154796,5,36,41,-0.9487622377782827,9.0
1.4682880752270708,43.566407941869606,5.667215645674684,-0.1379843252843624,3,3,0,0,1,0.0,8,70,78,-11.286202873583388,-26.0
1.4683269079706838,43.5663665616952,8.199747237836952,0.401525965173926,2,3,0,0,1,0.0,16,63,79,3.3874433165683002,-32.0
1.4690080241731047,43.56486389327935,4.006769434417523,-1.1043252005514823,2,1,1,0,0,9.140125460332806,5,52,57,-28.182918561487195,-28.0
1.467523485033853,43.56700982247894,17.544123278170826,3.679783480474725,2,3,0,0,1,0.0,20,60,80,-11.593196881820273,-21.0
1.4694124826192407,43.56495143866459,10.300331057687307,6.708250126102938,2,3,0,0,1,0.0,13,46,59,4.501561225061916,-30.0
1.4691340940551434,43.56493069834808,8.589996761604231,3.534475215591078,1,3,0,0,1,0.0,10,26,36,0.17176084692872245,-15.0
1.4684630203912648,43.56622920132048,8.722523568497298,-1.686170464989038,2,1,1,0,0,6.134205605307947,18,50,68,-78.85484836830801,4.0
1.46995810219977,43.5650531129745,13.715268803709677,-3.979327679029668,3,1,1,0,0,3.5969581167431155,10,32,42,-51.198341157469144,-4.0
1.4693502866629051,43.56534006632593,18.158387988815583,3.5652536714673677,3,3,0,0,1,0.0,10,40,50,-7.898428799291694,-15.0
1.469983171515228,43.5649525637378,18.46737327327393,-0.1315699936822056,0,1,1,0,0,3.650575249549772,13,29,42,-80.28245037579664,9.0
